session,symbol,series,equity,normalized_equity
2024-05-14,AAPL,strategy,100000.0,1.0
2024-05-15,AAPL,strategy,100000.0,1.0
2024-05-16,AAPL,strategy,100000.0,1.0
2024-05-17,AAPL,strategy,100000.0,1.0
2024-05-20,AAPL,strategy,100000.0,1.0
2024-05-21,AAPL,strategy,100000.0,1.0
2024-05-22,AAPL,strategy,100000.0,1.0
2024-05-23,AAPL,strategy,100000.0,1.0
2024-05-24,AAPL,strategy,100000.0,1.0
2024-05-28,AAPL,strategy,100000.0,1.0
2024-05-29,AAPL,strategy,100000.0,1.0
2024-05-30,AAPL,strategy,100000.0,1.0
2024-05-31,AAPL,strategy,100000.0,1.0
2024-06-03,AAPL,strategy,100000.0,1.0
2024-06-04,AAPL,strategy,100000.0,1.0
2024-06-05,AAPL,strategy,100000.0,1.0
2024-06-06,AAPL,strategy,100000.0,1.0
2024-06-07,AAPL,strategy,100000.0,1.0
2024-06-10,AAPL,strategy,100000.0,1.0
2024-06-11,AAPL,strategy,100000.0,1.0
2024-06-12,AAPL,strategy,100000.0,1.0
2024-06-13,AAPL,strategy,100000.0,1.0
2024-06-14,AAPL,strategy,100000.0,1.0
2024-06-17,AAPL,strategy,100000.0,1.0
2024-06-18,AAPL,strategy,100000.0,1.0
2024-06-20,AAPL,strategy,100000.0,1.0
2024-06-21,AAPL,strategy,100000.0,1.0
2024-06-24,AAPL,strategy,100000.0,1.0
2024-06-25,AAPL,strategy,100000.0,1.0
2024-06-26,AAPL,strategy,100000.0,1.0
2024-06-27,AAPL,strategy,100000.0,1.0
2024-06-28,AAPL,strategy,100000.0,1.0
2024-07-01,AAPL,strategy,100000.0,1.0
2024-07-02,AAPL,strategy,100000.0,1.0
2024-07-03,AAPL,strategy,100000.0,1.0
2024-07-05,AAPL,strategy,100000.0,1.0
2024-01-05,AAPL,same_stock_buy_and_hold,100000.0,1.0
2024-01-08,AAPL,same_stock_buy_and_hold,101803.82253084608,1.0180382253084608
2024-01-09,AAPL,same_stock_buy_and_hold,101573.39882547266,1.0157339882547265
2024-01-10,AAPL,same_stock_buy_and_hold,102149.46220363287,1.0214946220363286
2024-01-11,AAPL,same_stock_buy_and_hold,101820.28072426307,1.0182028072426306
2024-01-12,AAPL,same_stock_buy_and_hold,102001.32973965949,1.020013297396595
2024-01-16,AAPL,same_stock_buy_and_hold,100744.97020891315,1.0074497020891315
2024-01-17,AAPL,same_stock_buy_and_hold,100223.76480547583,1.0022376480547583
2024-01-18,AAPL,same_stock_buy_and_hold,103488.1213149586,1.034881213149586
2024-01-19,AAPL,same_stock_buy_and_hold,105095.60385810061,1.0509560385810062
2024-01-22,AAPL,same_stock_buy_and_hold,106373.91326105219,1.0637391326105219
2024-01-23,AAPL,same_stock_buy_and_hold,107081.64257058945,1.0708164257058945
2024-01-24,AAPL,same_stock_buy_and_hold,106708.57802516787,1.0670857802516787
2024-01-25,AAPL,same_stock_buy_and_hold,106527.52906463448,1.0652752906463447
2024-01-26,AAPL,same_stock_buy_and_hold,105567.42617751857,1.0556742617751858
2024-01-29,AAPL,same_stock_buy_and_hold,105188.86995330873,1.0518886995330874
2024-01-30,AAPL,same_stock_buy_and_hold,103164.42312033467,1.0316442312033467
2024-01-31,AAPL,same_stock_buy_and_hold,101167.40944431172,1.0116740944431173
2024-02-01,AAPL,same_stock_buy_and_hold,102517.04346430856,1.0251704346430857
2024-02-02,AAPL,same_stock_buy_and_hold,101962.9299583536,1.019629299583536
2024-02-05,AAPL,same_stock_buy_and_hold,102966.91591152128,1.0296691591152127
2024-02-06,AAPL,same_stock_buy_and_hold,103855.70257563429,1.038557025756343
2024-02-07,AAPL,same_stock_buy_and_hold,103916.05222914543,1.0391605222914542
2024-02-08,AAPL,same_stock_buy_and_hold,103318.0472630963,1.033180472630963
2024-02-09,AAPL,same_stock_buy_and_hold,103740.49187507105,1.0374049187507104
2024-02-12,AAPL,same_stock_buy_and_hold,102807.8138057269,1.028078138057269
2024-02-13,AAPL,same_stock_buy_and_hold,101650.20370979758,1.0165020370979758
2024-02-14,AAPL,same_stock_buy_and_hold,101161.92314209964,1.0116192314209964
2024-02-15,AAPL,same_stock_buy_and_hold,101002.82405377149,1.0100282405377148
2024-02-16,AAPL,same_stock_buy_and_hold,100152.44556500672,1.0015244556500673
2024-02-20,AAPL,same_stock_buy_and_hold,99740.97289909991,0.9974097289909991
2024-02-21,AAPL,same_stock_buy_and_hold,100157.93718893196,1.0015793718893196
2024-02-22,AAPL,same_stock_buy_and_hold,101282.6224491219,1.012826224491219
2024-02-23,AAPL,same_stock_buy_and_hold,100267.66158728313,1.0026766158728313
2024-02-26,AAPL,same_stock_buy_and_hold,99521.52415726063,0.9952152415726063
2024-02-27,AAPL,same_stock_buy_and_hold,100328.01124079425,1.0032801124079425
2024-02-28,AAPL,same_stock_buy_and_hold,99664.16499730878,0.9966416499730878
2024-02-29,AAPL,same_stock_buy_and_hold,99296.58373663308,0.9929658373663308
2024-03-01,AAPL,same_stock_buy_and_hold,98698.578825447,0.9869857882544699
2024-03-04,AAPL,same_stock_buy_and_hold,96196.82633344608,0.9619682633344608
2024-03-05,AAPL,same_stock_buy_and_hold,93464.64179689238,0.9346464179689238
2024-03-06,AAPL,same_stock_buy_and_hold,92916.0115756833,0.929160115756833
2024-03-07,AAPL,same_stock_buy_and_hold,92850.17863742627,0.9285017863742627
2024-03-08,AAPL,same_stock_buy_and_hold,93799.30656100805,0.9379930656100806
2024-03-11,AAPL,same_stock_buy_and_hold,94907.54196696036,0.9490754196696036
2024-03-12,AAPL,same_stock_buy_and_hold,95170.88211403077,0.9517088211403077
2024-03-13,AAPL,same_stock_buy_and_hold,94018.76369688971,0.9401876369688972
2024-03-14,AAPL,same_stock_buy_and_hold,95044.69952226264,0.9504469952226264
2024-03-15,AAPL,same_stock_buy_and_hold,94836.21734991511,0.9483621734991511
2024-03-18,AAPL,same_stock_buy_and_hold,95439.71393988945,0.9543971393988945
2024-03-19,AAPL,same_stock_buy_and_hold,96734.48159112103,0.9673448159112104
2024-03-20,AAPL,same_stock_buy_and_hold,98155.43188898377,0.9815543188898378
2024-03-21,AAPL,same_stock_buy_and_hold,94150.42957340374,0.9415042957340375
2024-03-22,AAPL,same_stock_buy_and_hold,94649.68510463582,0.9464968510463582
2024-03-25,AAPL,same_stock_buy_and_hold,93865.14789330744,0.9386514789330744
2024-03-26,AAPL,same_stock_buy_and_hold,93239.70977030722,0.9323970977030722
2024-03-27,AAPL,same_stock_buy_and_hold,95214.77357412492,0.9521477357412492
2024-03-28,AAPL,same_stock_buy_and_hold,94210.77922691486,0.9421077922691486
2024-04-01,AAPL,same_stock_buy_and_hold,93415.26710691537,0.9341526710691538
2024-04-02,AAPL,same_stock_buy_and_hold,92762.39577210101,0.92762395772101
2024-04-03,AAPL,same_stock_buy_and_hold,93206.78493456784,0.9320678493456784
2024-04-04,AAPL,same_stock_buy_and_hold,92751.42920260924,0.9275142920260925
2024-04-05,AAPL,same_stock_buy_and_hold,93168.38515326194,0.9316838515326195
2024-04-08,AAPL,same_stock_buy_and_hold,92548.4303150076,0.925484303150076
2024-04-09,AAPL,same_stock_buy_and_hold,93217.75989810198,0.9321775989810198
2024-04-10,AAPL,same_stock_buy_and_hold,92180.84910919493,0.9218084910919493
2024-04-11,AAPL,same_stock_buy_and_hold,96163.9014977067,0.9616390149770669
2024-04-12,AAPL,same_stock_buy_and_hold,96992.33850830859,0.9699233850830858
2024-04-15,AAPL,same_stock_buy_and_hold,94874.62547040035,0.9487462547040035
2024-04-16,AAPL,same_stock_buy_and_hold,93058.6608097738,0.9305866080977381
2024-04-17,AAPL,same_stock_buy_and_hold,92301.54841621719,0.9230154841621719
2024-04-18,AAPL,same_stock_buy_and_hold,91774.85972803397,0.9177485972803398
2024-04-19,AAPL,same_stock_buy_and_hold,90655.65775258992,0.9065565775258992
2024-04-22,AAPL,same_stock_buy_and_hold,91116.50510847374,0.9111650510847373
2024-04-23,AAPL,same_stock_buy_and_hold,91698.05182624284,0.9169805182624283
2024-04-24,AAPL,same_stock_buy_and_hold,92861.15360096042,0.9286115360096042
2024-04-25,AAPL,same_stock_buy_and_hold,93338.45920512424,0.9333845920512424
2024-04-26,AAPL,same_stock_buy_and_hold,93014.76940454269,0.9301476940454269
2024-04-29,AAPL,same_stock_buy_and_hold,95319.01463286718,0.9531901463286718
2024-04-30,AAPL,same_stock_buy_and_hold,93579.85781916876,0.9357985781916875
2024-05-01,AAPL,same_stock_buy_and_hold,93014.76940454269,0.9301476940454269
2024-05-02,AAPL,same_stock_buy_and_hold,95061.15777054263,0.9506115777054264
2024-05-03,AAPL,same_stock_buy_and_hold,100739.48390670106,1.0073948390670107
2024-05-06,AAPL,same_stock_buy_and_hold,99823.27242481628,0.9982327242481629
2024-05-07,AAPL,same_stock_buy_and_hold,100201.82025498373,1.0020182025498372
2024-05-08,AAPL,same_stock_buy_and_hold,100388.36089430538,1.0038836089430538
2024-05-09,AAPL,same_stock_buy_and_hold,101392.3551866524,1.0139235518665242
2024-05-10,AAPL,same_stock_buy_and_hold,100695.59250146995,1.0069559250146995
2024-05-13,AAPL,same_stock_buy_and_hold,102467.66575686535,1.0246766575686534
2024-05-14,AAPL,same_stock_buy_and_hold,103098.58716461145,1.0309858716461144
2024-05-15,AAPL,same_stock_buy_and_hold,104354.95503453715,1.0435495503453716
2024-05-16,AAPL,same_stock_buy_and_hold,104420.78797279415,1.0442078797279415
2024-05-17,AAPL,same_stock_buy_and_hold,104437.24622107417,1.0443724622107418
2024-05-20,AAPL,same_stock_buy_and_hold,105079.14259235439,1.0507914259235438
2024-05-21,AAPL,same_stock_buy_and_hold,105797.85520460513,1.0579785520460514
2024-05-22,AAPL,same_stock_buy_and_hold,105002.33469056325,1.0500233469056326
2024-05-23,AAPL,same_stock_buy_and_hold,102796.84723623515,1.0279684723623514
2024-05-24,AAPL,same_stock_buy_and_hold,104497.59587458528,1.044975958745853
2024-05-28,AAPL,same_stock_buy_and_hold,104503.08755337355,1.0450308755337354
2024-05-29,AAPL,same_stock_buy_and_hold,104667.66992644758,1.0466766992644758
2024-05-30,AAPL,same_stock_buy_and_hold,105216.30014765667,1.0521630014765666
2024-05-31,AAPL,same_stock_buy_and_hold,105742.98883583987,1.0574298883583988
2024-06-03,AAPL,same_stock_buy_and_hold,106719.54997123579,1.0671954997123578
2024-06-04,AAPL,same_stock_buy_and_hold,106895.11564702331,1.0689511564702332
2024-06-05,AAPL,same_stock_buy_and_hold,107729.0275483287,1.077290275483287
2024-06-06,AAPL,same_stock_buy_and_hold,106966.4318700262,1.069664318700262
2024-06-07,AAPL,same_stock_buy_and_hold,108288.63273307192,1.0828863273307192
2024-06-10,AAPL,same_stock_buy_and_hold,106220.29444000371,1.0622029444000372
2024-06-11,AAPL,same_stock_buy_and_hold,113917.57578521095,1.1391757578521096
2024-06-12,AAPL,same_stock_buy_and_hold,117165.47404641373,1.1716547404641373
2024-06-13,AAPL,same_stock_buy_and_hold,117807.37041769396,1.1780737041769396
2024-06-14,AAPL,same_stock_buy_and_hold,116847.26753057806,1.1684726753057806
2024-06-17,AAPL,same_stock_buy_and_hold,119140.53785023144,1.1914053785023144
2024-06-18,AAPL,same_stock_buy_and_hold,117834.79523546572,1.1783479523546572
2024-06-20,AAPL,same_stock_buy_and_hold,115305.6095865137,1.153056095865137
2024-06-21,AAPL,same_stock_buy_and_hold,114104.1164245326,1.141041164245326
2024-06-24,AAPL,same_stock_buy_and_hold,114460.72272167417,1.1446072272167418
2024-06-25,AAPL,same_stock_buy_and_hold,114970.95316157736,1.1497095316157735
2024-06-26,AAPL,same_stock_buy_and_hold,117264.22348123076,1.1726422348123076
2024-06-27,AAPL,same_stock_buy_and_hold,117730.56251590283,1.1773056251590284
2024-06-28,AAPL,same_stock_buy_and_hold,115821.32331116276,1.1582132331116277
2024-07-01,AAPL,same_stock_buy_and_hold,119184.42925546257,1.1918442925546258
2024-07-02,AAPL,same_stock_buy_and_hold,121115.60999322851,1.2111560999322852
2024-07-03,AAPL,same_stock_buy_and_hold,121817.85601801988,1.2181785601801989
2024-07-05,AAPL,same_stock_buy_and_hold,124445.79104692591,1.244457910469259
2024-01-05,AMZN,strategy,100000.0,1.0
2024-01-08,AMZN,strategy,100000.0,1.0
2024-01-09,AMZN,strategy,100000.0,1.0
2024-01-10,AMZN,strategy,100000.0,1.0
2024-01-11,AMZN,strategy,100000.0,1.0
2024-01-12,AMZN,strategy,100000.0,1.0
2024-01-16,AMZN,strategy,100000.0,1.0
2024-01-17,AMZN,strategy,100000.0,1.0
2024-01-18,AMZN,strategy,100000.0,1.0
2024-01-19,AMZN,strategy,100000.0,1.0
2024-01-22,AMZN,strategy,98556.52712103806,0.9855652712103806
2024-01-23,AMZN,strategy,99346.10353038345,0.9934610353038346
2024-01-24,AMZN,strategy,99887.33716510572,0.9988733716510573
2024-01-25,AMZN,strategy,100447.6823483717,1.004476823483717
2024-01-26,AMZN,strategy,101320.0299402806,1.013200299402806
2024-01-29,AMZN,strategy,102682.67957550663,1.0268267957550663
2024-01-30,AMZN,strategy,101243.62277902442,1.0124362277902441
2024-01-31,AMZN,strategy,98823.96189590792,0.9882396189590792
2024-02-01,AMZN,strategy,101421.9126713878,1.014219126713878
2024-02-02,AMZN,strategy,109400.41878414774,1.0940041878414775
2024-02-05,AMZN,strategy,108445.29026736449,1.084452902673645
2024-02-06,AMZN,strategy,107706.6551917351,1.077066551917351
2024-02-07,AMZN,strategy,108585.37654726217,1.0858537654726217
2024-02-08,AMZN,strategy,108146.01583766102,1.0814601583766101
2024-02-09,AMZN,strategy,111081.44452795961,1.110814445279596
2024-02-12,AMZN,strategy,109737.89669896643,1.0973789669896643
2024-02-13,AMZN,strategy,107381.91499816669,1.073819149981667
2024-02-14,AMZN,strategy,108871.91312836487,1.0887191312836488
2024-02-15,AMZN,strategy,108120.55007379608,1.0812055007379608
2024-02-16,AMZN,strategy,107935.88641781449,1.0793588641781449
2024-02-20,AMZN,strategy,106388.58286891773,1.0638858286891772
2024-02-21,AMZN,strategy,107350.0754070083,1.0735007540700832
2024-02-22,AMZN,strategy,111164.22545283398,1.1116422545283398
2024-02-23,AMZN,strategy,111425.29627007175,1.1142529627007174
2024-02-26,AMZN,strategy,111259.734420323,1.11259734420323
2024-02-27,AMZN,strategy,110501.997602136,1.1050199760213602
2024-02-28,AMZN,strategy,110260.03833344196,1.1026003833344196
2024-02-29,AMZN,strategy,112552.3409156002,1.125523409156002
2024-03-01,AMZN,strategy,113482.00360484327,1.1348200360484326
2024-03-04,AMZN,strategy,113074.48248640048,1.1307448248640048
2024-03-05,AMZN,strategy,110871.31510811309,1.108713151081131
2024-03-06,AMZN,strategy,110482.89579590315,1.1048289579590316
2024-03-07,AMZN,strategy,112590.55420670152,1.1259055420670152
2024-03-08,AMZN,strategy,111654.52749615113,1.1165452749615112
2024-03-11,AMZN,strategy,109495.9374302724,1.094959374302724
2024-03-12,AMZN,strategy,111679.9933236913,1.116799933236913
2024-03-13,AMZN,strategy,112424.99242062803,1.1242499242062802
2024-03-14,AMZN,strategy,113819.4815833372,1.138194815833372
2024-03-15,AMZN,strategy,111062.342785402,1.11062342785402
2024-03-18,AMZN,strategy,111100.54633419246,1.1110054633419246
2024-03-19,AMZN,strategy,112004.73351725972,1.1200473351725972
2024-03-20,AMZN,strategy,113437.4262924346,1.134374262924346
2024-03-21,AMZN,strategy,113437.4262924346,1.134374262924346
2024-03-22,AMZN,strategy,113895.88874459338,1.1389588874459338
2024-03-25,AMZN,strategy,114430.7681003192,1.144307681003192
2024-03-26,AMZN,strategy,113532.94500223448,1.1353294500223448
2024-03-27,AMZN,strategy,114507.17526157535,1.1450717526157534
2024-03-28,AMZN,strategy,114857.39102499481,1.1485739102499481
2024-04-01,AMZN,strategy,115233.07255227923,1.1523307255227924
2024-04-02,AMZN,strategy,115054.78265991583,1.1505478265991582
2024-04-03,AMZN,strategy,116149.99752027201,1.1614999752027202
2024-04-04,AMZN,strategy,114615.42201398991,1.146154220139899
2024-04-05,AMZN,strategy,117843.7610490094,1.178437610490094
2024-04-08,AMZN,strategy,117920.16821026558,1.1792016821026559
2024-04-09,AMZN,strategy,118225.80666127638,1.1822580666127638
2024-04-10,AMZN,strategy,118404.09648996453,1.1840409648996453
2024-04-11,AMZN,strategy,120378.03270584777,1.2037803270584777
2024-04-12,AMZN,strategy,118518.71700599727,1.1851871700599728
2024-04-15,AMZN,strategy,116920.46238107367,1.1692046238107368
2024-04-16,AMZN,strategy,116729.4444460956,1.167294444460956
2024-04-17,AMZN,strategy,115430.46425087546,1.1543046425087546
2024-04-18,AMZN,strategy,114118.75594936544,1.1411875594936545
2024-04-19,AMZN,strategy,111196.06504399235,1.1119606504399235
2024-04-22,AMZN,strategy,112851.61528162842,1.1285161528162841
2024-04-23,AMZN,strategy,114322.51166926899,1.14322511669269
2024-04-24,AMZN,strategy,112444.09416318564,1.1244409416318564
2024-04-25,AMZN,strategy,110584.77852701038,1.1058477852701039
2024-04-26,AMZN,strategy,114373.453002985,1.14373453002985
2024-04-29,AMZN,strategy,115226.7085309719,1.152267085309719
2024-04-30,AMZN,strategy,111431.66029137907,1.1143166029137908
2024-05-01,AMZN,strategy,113978.66966946774,1.1397866966946775
2024-05-02,AMZN,strategy,117620.89384423735,1.1762089384423735
2024-05-03,AMZN,strategy,118569.65833971326,1.1856965833971327
2024-05-06,AMZN,strategy,120155.16543740049,1.2015516543740048
2024-05-07,AMZN,strategy,120193.36904986619,1.201933690498662
2024-05-08,AMZN,strategy,119709.44077016723,1.1970944077016723
2024-05-09,AMZN,strategy,120664.56928695049,1.2066456928695048
2024-05-10,AMZN,strategy,119378.32681298062,1.1937832681298062
2024-05-13,AMZN,strategy,118798.88956579265,1.1879888956579265
2024-05-14,AMZN,strategy,119117.26573805373,1.1911726573805372
2024-05-15,AMZN,strategy,118429.57205981557,1.1842957205981557
2024-05-16,AMZN,strategy,116926.83614469184,1.1692683614469184
2024-05-17,AMZN,strategy,117608.15605931182,1.1760815605931183
2024-05-20,AMZN,strategy,116869.52104735766,1.1686952104735766
2024-05-21,AMZN,strategy,116621.18801504542,1.1662118801504542
2024-05-22,AMZN,strategy,116608.45997243076,1.1660845997243077
2024-05-23,AMZN,strategy,115284.01394967045,1.1528401394967045
2024-05-24,AMZN,strategy,115092.98627238153,1.1509298627238154
2024-05-28,AMZN,strategy,115984.43567052326,1.1598443567052326
2024-05-29,AMZN,strategy,115901.66448795977,1.1590166448795978
2024-05-30,AMZN,strategy,114182.43506800693,1.1418243506800694
2024-05-31,AMZN,strategy,112348.58519569662,1.1234858519569662
2024-06-03,AMZN,strategy,113558.41076609943,1.1355841076609943
2024-06-04,AMZN,strategy,114195.1631106216,1.141951631106216
2024-06-05,AMZN,strategy,115430.46425087546,1.1543046425087546
2024-06-06,AMZN,strategy,117799.18373660074,1.1779918373660074
2024-06-07,AMZN,strategy,117353.45906936748,1.173534590693675
2024-06-10,AMZN,strategy,119110.89203811077,1.1911089203811078
2024-06-11,AMZN,strategy,119219.13872685008,1.1921913872685008
2024-06-12,AMZN,strategy,119002.64528569621,1.1900264528569622
2024-06-13,AMZN,strategy,117054.18463966402,1.1705418463966402
2024-06-14,AMZN,strategy,116945.93795092471,1.1694593795092472
2024-06-17,AMZN,strategy,117200.63500454428,1.1720063500454427
2024-06-18,AMZN,strategy,116404.69457389157,1.1640469457389158
2024-06-20,AMZN,strategy,118499.61519976442,1.1849961519976442
2024-06-21,AMZN,strategy,120397.13444840538,1.2039713444840539
2024-06-24,AMZN,strategy,118162.13722127047,1.1816213722127047
2024-06-25,AMZN,strategy,118652.42952227675,1.1865242952227675
2024-06-26,AMZN,strategy,123281.621804988,1.23281621804988
2024-06-27,AMZN,strategy,125981.45524789987,1.2598145524789988
2024-06-28,AMZN,strategy,123052.39057890861,1.2305239057890862
2024-07-01,AMZN,strategy,125567.5603658389,1.255675603658389
2024-07-02,AMZN,strategy,127350.46890443323,1.2735046890443322
2024-07-03,AMZN,strategy,125815.89339815114,1.2581589339815114
2024-07-05,AMZN,strategy,127350.46890443323,1.2735046890443322
2024-01-05,AMZN,same_stock_buy_and_hold,100000.0,1.0
2024-01-08,AMZN,same_stock_buy_and_hold,101506.75498264252,1.0150675498264252
2024-01-09,AMZN,same_stock_buy_and_hold,103052.15543743361,1.030521554374336
2024-01-10,AMZN,same_stock_buy_and_hold,104658.83547004487,1.0465883547004486
2024-01-11,AMZN,same_stock_buy_and_hold,105645.98828146631,1.0564598828146632
2024-01-12,AMZN,same_stock_buy_and_hold,105264.74390287156,1.0526474390287155
2024-01-16,AMZN,same_stock_buy_and_hold,104270.78693940122,1.0427078693940122
2024-01-17,AMZN,same_stock_buy_and_hold,103283.63412797979,1.0328363412797978
2024-01-18,AMZN,same_stock_buy_and_hold,104502.2552137617,1.045022552137617
2024-01-19,AMZN,same_stock_buy_and_hold,105754.91816447816,1.0575491816447817
2024-01-22,AMZN,same_stock_buy_and_hold,105373.67385396306,1.0537367385396306
2024-01-23,AMZN,same_stock_buy_and_hold,106217.86519746449,1.0621786519746448
2024-01-24,AMZN,same_stock_buy_and_hold,106796.53591740553,1.0679653591740554
2024-01-25,AMZN,same_stock_buy_and_hold,107395.64013010364,1.0739564013010363
2024-01-26,AMZN,same_stock_buy_and_hold,108328.3279319395,1.083283279319395
2024-01-29,AMZN,same_stock_buy_and_hold,109785.23192839616,1.0978523192839615
2024-01-30,AMZN,same_stock_buy_and_hold,108246.63569373362,1.0824663569373363
2024-01-31,AMZN,same_stock_buy_and_hold,105659.60706982948,1.0565960706982949
2024-02-01,AMZN,same_stock_buy_and_hold,108437.25788303098,1.0843725788303098
2024-02-02,AMZN,same_stock_buy_and_hold,116967.6365959022,1.169676365959022
2024-02-05,AMZN,same_stock_buy_and_hold,115946.44191954621,1.1594644191954622
2024-02-06,AMZN,same_stock_buy_and_hold,115156.71551755072,1.1515671551755071
2024-02-07,AMZN,same_stock_buy_and_hold,116096.21795570082,1.1609621795570082
2024-02-08,AMZN,same_stock_buy_and_hold,115626.46670258595,1.1562646670258596
2024-02-09,AMZN,same_stock_buy_and_hold,118764.9387497312,1.187649387497312
2024-02-12,AMZN,same_stock_buy_and_hold,117328.45782984591,1.1732845782984591
2024-02-13,AMZN,same_stock_buy_and_hold,114809.51307197016,1.1480951307197016
2024-02-14,AMZN,same_stock_buy_and_hold,116402.57424813861,1.164025742481386
2024-02-15,AMZN,same_stock_buy_and_hold,115599.23947396566,1.1559923947396566
2024-02-16,AMZN,same_stock_buy_and_hold,115401.80264835403,1.1540180264835402
2024-02-20,AMZN,same_stock_buy_and_hold,113747.47224247143,1.1374747224247144
2024-02-21,AMZN,same_stock_buy_and_hold,114775.47113895597,1.1477547113895596
2024-02-22,AMZN,same_stock_buy_and_hold,118853.44562425131,1.188534456242513
2024-02-23,AMZN,same_stock_buy_and_hold,119132.57468806882,1.1913257468806882
2024-02-26,AMZN,same_stock_buy_and_hold,118955.56093902855,1.1895556093902855
2024-02-27,AMZN,same_stock_buy_and_hold,118145.41152854134,1.1814541152854134
2024-02-28,AMZN,same_stock_buy_and_hold,117886.71595748092,1.1788671595748093
2024-02-29,AMZN,same_stock_buy_and_hold,120337.57691740792,1.2033757691740792
